X,Y,OBJECTID,asset_id,system_type,invert_level_nzvd2016,invert_level_wgtn1953,chamber_floor_depth,cover_level_nzvd2016,cover_level_wgtn1953,node_type,manhole_type,status,location,kcdc_histo_id,year_installed
1773907.443,5474439.2585,13014777,KWWN004489,Wastewater,6.48,6.83,2.29,8.77,9.12,WWMH,,INUS,Waikanae,WSM01287,1989
1767712.025,5469394.7085,13014778,KWWN004843,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,,1999
1768919.344,5468739.1015,13014779,KWWN004143,Wastewater,7.57,7.93,0.83,8.4,8.76,WWMH,,INUS,Paraparaumu,PSM02984,1975
1769354.564,5467968.0615,13014780,KWWN004348,Wastewater,36.74,37.09,1.29,38.03,38.38,WWMH,,INUS,Paraparaumu,PSM03308,1975
1770354.942,5474286.5015,13014781,KWWN004789,Wastewater,,,,,,WWCON,,INUS,Waikanae,WSC00008,1979
1769280.564,5469318.9115,13014782,KWWN004051,Wastewater,6.08,6.43,3.09,9.17,9.53,WWMH,,INUS,Paraparaumu,PSM02872,1977
1768389.001,5471464.2725,13014783,KWWN004624,Wastewater,3.24,3.6,1.44,4.68,5.04,WWMH,,INUS,Paraparaumu,PSM05336,1999
1767124.38,5470816.6385,13014784,KWWN004760,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,PSC00014,1979
1768923.184,5468740.8915,13014785,KWWN004142,Wastewater,7.99,8.34,0.68,8.67,9.02,WWMH,,INUS,Paraparaumu,PSM02983,1975
1767364.902,5468450.4765,13014786,KWWN004867,Wastewater,,,,,,WWVA,,INUS,Paraparaumu,,
1766805.524,5468186.6815,13014787,KWWN004674,Wastewater,4.9,5.25,0.75,5.65,6,WWMH,,INUS,Paraparaumu,PSM05374,1979
1766793.988,5468317.1015,13014788,KWWN004668,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM05370,1979
1769316.128,5469747.4385,13014789,KWWN004524,Wastewater,6.91,7.26,2.79,9.7,10.05,WWMH,,INUS,Paraparaumu,PSM05243,1977
1768626.941,5470580.5135,13014790,KWWN004479,Wastewater,1.25,1.6,3.84,5.09,5.44,WWMH,,INUS,Paraparaumu,PSM05211,1981
1768844.429,5468988.2455,13014791,KWWN004106,Wastewater,5.61,5.96,2.35,7.96,8.31,WWMH,,INUS,Paraparaumu,PSM02935,1975
1769090.126,5471570.9145,13014792,KWWN004512,Wastewater,3.59,3.94,1.04,4.63,4.98,WWMH,,INUS,Paraparaumu,PSM05235,1997
1768228.378,5471189.0185,13014793,KWWN004593,Wastewater,3.69,4.04,1.1,4.79,5.14,WWMH,,INUS,Paraparaumu,PSM05306,1999
1779220.518,5488362.1985,13014794,KWWN004830,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1766552.966,5469578.8065,13014795,KWWN004894,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,,
1766555.367,5467986.8425,13014796,KWWN005065,Wastewater,8.78,9.13,0.75,9.53,9.88,WWMH,,INUS,Paraparaumu,PSM00426,1979
1769602.644,5468312.4335,13014797,KWWN004332,Wastewater,29.65,30,1.69,31.34,31.69,WWMH,,INUS,Paraparaumu,PSM03284,1963
1767794.721,5470540.4295,13014798,KWWN004687,Wastewater,3.31,3.67,1.64,4.96,5.31,WWMH,,INUS,Paraparaumu,PSM05375,2000
1766483.39,5467350.5515,13014799,KWWN004913,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,PSP00060,1978
1768515.286,5471311.3625,13014800,KWWN004510,Wastewater,3.22,3.57,1.01,4.23,4.58,WWMH,,INUS,Paraparaumu,PSM05227,1997
1766710.905,5469918.3815,13014801,KWWN004547,Wastewater,4.29,4.64,1.3,5.59,5.94,WWMH,,INUS,Paraparaumu,PSM05269,1998
1768287.387,5470043.2125,13014802,KWWN004161,Wastewater,6.17,6.52,0.75,6.92,7.27,WWMH,,INUS,Paraparaumu,PSM03014,1986
1769450.16,5468120.5235,13014803,KWWN005134,Wastewater,28.54,28.89,1.09,29.63,29.98,WWMH,,INUS,Paraparaumu,PSM01094,1979
1769426.038,5468877.5605,13014804,KWWN004202,Wastewater,6.59,6.94,2.75,9.34,9.69,WWMH,,INUS,Paraparaumu,PSM03093,1975
1780167.585,5485628.7865,13014805,KWWN004734,Wastewater,,,,,,WWMH,,INUS,Otaki,OSC00020,1979
1766353.744,5466877.9535,13014806,KWWN004915,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,PSP00062,1979
1769850.948,5470623.6825,13014807,KWWN004793,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,,
1782847.573,5485628.5755,13014808,KWWN004989,Wastewater,31.68,32.06,1.54,33.22,33.6,WWMH,,INUS,Otaki,OSM00866,1979
1769062.938,5469625.2285,13014809,KWWN004004,Wastewater,4.71,5.07,3.1,7.81,8.17,WWMH,,INUS,Paraparaumu,PSM02810,1977
1768770.151,5472338.3715,13014810,KWWN004604,Wastewater,6.3,6.66,1.4,7.7,8.06,WWMH,,INUS,Paraparaumu,PSM05323,1999
1768914.655,5469158.5695,13014811,KWWN004104,Wastewater,2.92,3.27,4.1,7.02,7.37,WWMH,,INUS,Paraparaumu,PSM02932,1975
1768457.592,5471273.6865,13014812,KWWN004622,Wastewater,3.34,3.69,1.24,4.58,4.93,WWMH,,INUS,Paraparaumu,PSM05330,1999
1766744.173,5469906.1865,13014813,KWWN004545,Wastewater,3.89,4.24,1.31,5.2,5.55,WWMH,,INUS,Paraparaumu,PSM05268,1998
1768327.892,5471190.3635,13014814,KWWN004590,Wastewater,2.79,3.14,0.82,3.61,3.96,WWMH,,INUS,Paraparaumu,PSM05304,1999
1768865.798,5468799.1525,13014815,KWWN004133,Wastewater,5.57,5.92,2.22,7.79,8.14,WWMH,,INUS,Paraparaumu,PSM02967,1975
1769754.759,5471692.0695,13014816,KWWN004399,Wastewater,6.03,6.38,1.42,7.45,7.8,WWMH,,INUS,Paraparaumu,PSM05133,1981
1768870.769,5467753.4215,13014817,KWWN005133,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM01028,1979
1769625.442,5473468.2935,13014818,KWWN004448,Wastewater,4.85,5.21,1.16,6.01,6.37,WWMH,,INUS,Waikanae,WSM01256,1996
1768312.604,5471120.5565,13014819,KWWN004645,Wastewater,3.6,3.95,0.85,4.45,4.8,WWMH,,INUS,Paraparaumu,PSL08329,2000
1768672.305,5470074.6825,13014820,KWWN004165,Wastewater,3.77,4.12,2.26,6.03,6.38,WWMH,,INUS,Paraparaumu,PSM03024,1995
1767809.614,5472074.2615,13014821,KWWN004554,Wastewater,4.35,4.71,1.22,5.57,5.93,WWMH,,INUS,Paraparaumu,PSM05276,1999
1769159.571,5468872.3495,13014822,KWWN004172,Wastewater,7.9,8.25,1.3,9.2,9.55,WWMH,,INUS,Paraparaumu,PSM03039,1975
1769170.704,5471076.2685,13014823,KWWN004414,Wastewater,5.71,6.06,1.47,7.18,7.53,WWMH,,INUS,Paraparaumu,PSM05171,1981
1768676.335,5472289.2815,13014824,KWWN004602,Wastewater,4.58,4.93,1.85,6.43,6.78,WWMH,,INUS,Paraparaumu,PSM05325,1999
1768985.743,5469435.4265,13014825,KWWN004034,Wastewater,5.47,5.82,0.85,6.32,6.67,WWMH,,INUS,Paraparaumu,PSM02849,1987
1768592.978,5471379.1595,13014826,KWWN004960,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,PSP00110,1980
1766665.49,5466810.7525,13014827,KWWN004812,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,PSC00060,1999
1767996.55,5472564.6445,13014828,KWWN004048,Wastewater,-2.19,-1.83,4.45,2.26,2.62,WWMH,,INUS,Paraparaumu,PSM02869,1977
1768960.308,5468854.0555,13014829,KWWN004129,Wastewater,5.36,5.72,1.59,6.95,7.31,WWMH,,INUS,Paraparaumu,PSM02963,1975
1770055.855,5470417.2425,13014830,KWWN004841,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,,
1767395.614,5467119.1385,13014831,KWWN004634,Wastewater,5.16,5.51,2.01,7.17,7.52,WWMH,,INUS,Paraparaumu,PSM05340,1999
1768316.031,5468254.6315,13014832,KWWN004909,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,,
1767469.96,5468028.7845,13014833,KWWN005074,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,PSM00490,1979
1769196.407,5467711.4705,13014834,KWWN004327,Wastewater,40.35,40.69,1.63,41.98,42.32,WWMH,,INUS,Paraparaumu,PSM03275,1975
1768888.589,5469653.2815,13014835,KWWN004006,Wastewater,5.14,5.49,2.26,7.4,7.75,WWMH,,INUS,Paraparaumu,PSM02812,1975
1772723.45,5473994.1685,13014836,KWWN004848,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1766604.434,5467542.5985,13014837,KWWN005001,Wastewater,10.46,10.82,0.62,11.08,11.44,WWMH,,INUS,Paraparaumu,PSM00027,1978
1772117.555,5475796.9655,13014838,KWWN004459,Wastewater,2.87,3.23,1.17,4.04,4.4,WWMH,,INUS,Waikanae,WSM01262,1997
1766809.261,5469411.0405,13014839,KWWN005109,Wastewater,3.6,3.96,1.38,4.98,5.34,WWMH,,INUS,Paraparaumu,PSM00802,1980
1767470.665,5471845.3845,13014840,KWWN004872,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,PSP00018,1980
1766713.864,5467364.5155,13014841,KWWN004999,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,PSM00022,1978
1778774.686,5486110.4635,13014842,KWWN004829,Wastewater,,,,,,WWWW,,INUS,Otaki,OSP00014,1979
1768814.602,5467823.0055,13014843,KWWN004281,Wastewater,75.17,75.51,1.45,76.62,76.96,WWMH,,INUS,Paraparaumu,PSM03224,1966
1769585.925,5469816.1965,13014844,KWWN004094,Wastewater,6.8,7.15,0.81,7.61,7.96,WWMH,,INUS,Paraparaumu,PSM02921,1976
1768840.873,5472891.0765,13014845,KWWN004447,Wastewater,0.6,0.96,2.74,3.34,3.7,WWMH,,INUS,Paraparaumu,PSM01423,1996
1768475.188,5470690.8995,13014846,KWWN004883,Wastewater,,,1.4,,,WWMH,,INUS,Paraparaumu,PSP00029-DELET,1980
1769077.828,5469502.6245,13014847,KWWN004033,Wastewater,5.97,6.32,1.05,7.02,7.37,WWMH,,INUS,Paraparaumu,PSM02848,1987
1769480.553,5468957.2415,13014848,KWWN004203,Wastewater,7.18,7.53,1.24,8.42,8.77,WWMH,,INUS,Paraparaumu,PSM03094,1975
1767763.148,5470321.5735,13014849,KWWN004357,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM03320,1980
1766870.107,5469251.2845,13014850,KWWN005110,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM00806,1980
1773796.855,5474284.4415,13014851,KWWN004486,Wastewater,8.78,9.13,3.26,12.04,12.39,WWMH,,INUS,Waikanae,WSM01284,1988
1780479.386,5486451.5825,13014852,KWWN004838,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1768957.386,5469519.0635,13014853,KWWN004026,Wastewater,4.71,5.06,2.8,7.51,7.86,WWMH,,INUS,Paraparaumu,PSM02838,1987
1769226.594,5471248.0605,13014854,KWWN004412,Wastewater,4.06,4.42,3.73,7.79,8.15,WWMH,,INUS,Paraparaumu,PSM05164,1981
1780101.666,5485558.8495,13014855,KWWN004728,Wastewater,,,,,,WWMH,,INUS,Otaki,OSC00014,1979
1769667.302,5473422.1955,13014856,KWWN004783,Wastewater,,,,,,WWMH,,INUS,Waikanae,WSC00007,1979
1767964.044,5468292.3465,13014857,KWWN005115,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,PSM00869,1980
1771846.613,5475706.7625,13014858,KWWN004712,Wastewater,2.68,3.04,1.27,3.95,4.31,WWMH,,INUS,Waikanae,WSM01314,2000
1768904.105,5467838.2705,13014859,KWWN004271,Wastewater,57.44,57.79,1.26,58.7,59.05,WWMH,,INUS,Paraparaumu,PSM03207,1979
1769043.06,5469165.2885,13014860,KWWN004110,Wastewater,6.22,6.58,1.53,7.75,8.11,WWMH,,INUS,Paraparaumu,PSM02942,1975
1768732.028,5467882.6605,13014861,KWWN004751,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,PSC00004,1979
1768968.35,5469028.8355,13014862,KWWN004123,Wastewater,7.87,8.22,1.87,9.74,10.09,WWMH,,INUS,Paraparaumu,PSM02956,1975
1769909.116,5470588.0385,13014863,KWWN004806,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSC00057,1979
1780052.995,5485579.3195,13014864,KWWN004730,Wastewater,,,,,,WWMH,,INUS,Otaki,OSC00016,1979
1768837.184,5472485.6135,13014865,KWWN004610,Wastewater,5.13,5.49,2.15,7.28,7.64,WWMH,,INUS,Paraparaumu,PSM05315,1999
1766345.557,5466822.4905,13014866,KWWN004916,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,PSP00063,1979
1768751.857,5471373.4105,13014867,KWWN004704,Wastewater,2.93,3.28,1.99,4.92,5.27,WWMH,,INUS,Paraparaumu,PSM05546,1980
1769537.048,5469380.0915,13014868,KWWN004088,Wastewater,,,0.63,,,WWMH,,INUS,Paraparaumu,PSM02914,1979
1766897.426,5469449.3025,13014869,KWWN004897,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,,
1768549.794,5471309.9655,13014870,KWWN004508,Wastewater,3.23,3.58,1.37,4.6,4.95,WWMH,,INUS,Paraparaumu,PSM05229,1997
1769106.604,5468383.2395,13014871,KWWN004698,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,PSM05539,1999
1768514.792,5469928.7605,13014872,KWWN004164,Wastewater,3.39,3.75,2.69,6.08,6.44,WWMH,,INUS,Paraparaumu,PSM03017,1979
1772723.939,5473992.9115,13014873,KWWN004961,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1767912.838,5468455.9515,13014874,KWWN004940,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,PSP00087,1980
1768615.733,5469403.7215,13014875,KWWN004017,Wastewater,4.48,4.84,2.23,6.71,7.07,WWMH,,INUS,Paraparaumu,PSM02825,1975
1767858.307,5469137.5175,13014876,KWWN004707,Wastewater,6.75,7.1,2.25,9,9.35,WWMH,,INUS,Paraparaumu,PSM05394,2001
1772724.349,5473995.5385,13014877,KWWN004846,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1769934.515,5469497.2875,13014878,KWWN004243,Wastewater,10.17,10.53,1.3,11.47,11.82,WWMH,,INUS,Paraparaumu,PSM03173,1986
1768935.988,5469550.0125,13014879,KWWN004341,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM03301,1975
1769891.015,5472332.5055,13014880,KWWN004398,Wastewater,2.13,2.49,0.94,3.07,3.43,WWMH,,INUS,Paraparaumu,PSM05126,1981
1768716.503,5472363.8945,13014881,KWWN004600,Wastewater,3.99,4.35,1.59,5.58,5.94,WWMH,,INUS,Paraparaumu,PSM05327,1999
1768826.202,5470543.2505,13014882,KWWN004796,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSC00043,1997
1772005.737,5475869.1895,13014883,KWWN004462,Wastewater,1.96,2.32,1.43,3.39,3.75,WWMH,,INUS,Waikanae,WSM01265,1997
1768810.94,5469457.8255,13014884,KWWN004029,Wastewater,2.96,3.31,4.04,7,7.35,WWMH,,INUS,Paraparaumu,PSM02841,1975
1769813.614,5472649.4065,13014885,KWWN004379,Wastewater,1.14,1.49,1.13,2.26,2.62,WWMH,,INUS,Paraparaumu,PSM05064,1981
1768189.166,5470483.2005,13014886,KWWN004669,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM05371,1980
1783079.377,5485773.5415,13014887,KWWN004671,Wastewater,37.56,37.94,1.16,38.72,39.1,WWMH,,INUS,Otaki,OSM00840,1979
1769338.654,5471339.8005,13014888,KWWN004409,Wastewater,3.29,3.65,2.87,6.16,6.51,WWMH,,INUS,Paraparaumu,PSM05157,1981
1775249.607,5473965.6035,13014889,KWWN004566,Wastewater,69.11,69.46,0.99,70.1,70.45,WWMH,,INUS,Waikanae,WSM01294,1996
1769314.67,5467963.0245,13014890,KWWN004300,Wastewater,36.19,36.54,1.61,37.8,38.15,WWMH,,INUS,Paraparaumu,PSM03245,1975
1768739.004,5469032.7075,13014891,KWWN004100,Wastewater,4.2,4.56,3.29,7.49,7.85,WWMH,,INUS,Paraparaumu,PSM02928,1975
1766329.204,5466612.2415,13014892,KWWN004918,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,PSP00065,1979
1768981.62,5469221.3865,13014893,KWWN004035,Wastewater,5.23,5.59,2.32,7.55,7.91,WWMH,,INUS,Paraparaumu,PSM02850,1978
1767926.415,5470561.0145,13014894,KWWN004679,Wastewater,2.36,2.71,2.58,4.94,5.29,WWMH,,INUS,Paraparaumu,PSM05380,2000
1769028.88,5467724.6805,13014895,KWWN004268,Wastewater,27.76,28.1,0.85,28.61,28.95,WWMH,,INUS,Paraparaumu,PSM03204,1979
1769332.536,5468855.8235,13014896,KWWN004199,Wastewater,7.96,8.32,2.63,10.59,10.95,WWMH,,INUS,Paraparaumu,PSM03090,1975
1769705.377,5469823.5435,13014897,KWWN004076,Wastewater,7.43,7.78,0.71,8.14,8.49,WWMH,,INUS,Paraparaumu,PSM02900,1977
1768948.778,5469174.4015,13014898,KWWN004037,Wastewater,4.83,5.19,2.55,7.38,7.74,WWMH,,INUS,Paraparaumu,PSM02852,1975
1769474.274,5469847.5825,13014899,KWWN004096,Wastewater,7.42,7.77,1.42,8.84,9.19,WWMH,,INUS,Paraparaumu,PSM02923,1976
1770072.667,5471970.5825,13014900,KWWN004387,Wastewater,6.5,6.85,1.33,7.83,8.18,WWMH,,INUS,Paraparaumu,PSM05107,1980
1772724.14,5473994.0385,13014901,KWWN004849,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1768905.795,5470541.1225,13014902,KWWN004539,Wastewater,3.29,3.64,1.52,4.81,5.16,WWMH,,INUS,Paraparaumu,PSM05261,1999
1769150.66,5469501.8145,13014903,KWWN004087,Wastewater,5.23,5.58,3.23,8.46,8.81,WWMH,,INUS,Paraparaumu,PSM02913,1977
1769567.033,5469712.8335,13014904,KWWN004054,Wastewater,5.2,5.55,3.03,8.23,8.58,WWMH,,INUS,Paraparaumu,PSM02875,1977
1773854.568,5474259.7045,13014905,KWWN004484,Wastewater,9.06,9.41,1.58,10.64,10.99,WWMH,,INUS,Waikanae,WSM01282,1988
1768083.191,5469275.8625,13014906,KWWN004450,Wastewater,8.59,8.94,0.98,9.57,9.92,WWMH,,INUS,Paraparaumu,PSM05207,1997
1769497.118,5469800.1525,13014907,KWWN004945,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,,
1768491.203,5470642.9185,13014908,KWWN004598,Wastewater,2.39,2.74,2.43,4.82,5.17,WWMH,,INUS,Paraparaumu,PSM05308,1999
1769347.632,5469227.6605,13014909,KWWN004053,Wastewater,7.23,7.58,3.1,10.33,10.68,WWMH,,INUS,Paraparaumu,PSM02874,1977
1769230.661,5467889.4335,13014910,KWWN004310,Wastewater,38.72,39.07,1.22,39.94,40.29,WWMH,,INUS,Paraparaumu,PSM03258,1975
1780055.41,5485510.7935,13014911,KWWN004733,Wastewater,,,,,,WWMH,,INUS,Otaki,OSC00019,1979
1769366.49,5467485.7675,13014912,KWWN004318,Wastewater,53.57,53.91,1.78,55.35,55.69,WWMH,,INUS,Paraparaumu,PSM03266,1975
1769229.508,5468291.7135,13014913,KWWN004290,Wastewater,22.2,22.55,1.82,24.02,24.37,WWMH,,INUS,Paraparaumu,PSM03235,1975
1769054.566,5467559.3055,13014914,KWWN004260,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM03192,1979
1771987.533,5475424.3915,13014915,KWWN004455,Wastewater,2.4,2.75,1.17,3.57,3.92,WWMH,,INUS,Waikanae,WSM01258,1979
1766685.17,5466994.0415,13014916,KWWN005128,Wastewater,6.71,7.06,3.52,10.23,10.58,WWCE,,INUS,Paraparaumu,PSM01004,1979
1769155.613,5468758.1615,13014917,KWWN004181,Wastewater,7.77,8.12,1.75,9.52,9.87,WWMH,,INUS,Paraparaumu,PSM03054,1975
1769296.202,5467448.0115,13014918,KWWN004323,Wastewater,46.92,47.27,2.19,49.11,49.46,WWMH,,INUS,Paraparaumu,PSM03271,1976
1770071.709,5472762.2395,13014919,KWWN004863,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,,1980
1781950.584,5485552.2525,13014920,KWWN004746,Wastewater,,,,,,WWMH,,INUS,Otaki,OSC00007,1979
1768881.896,5469350.2935,13014921,KWWN004022,Wastewater,2.23,2.58,4.76,6.99,7.34,WWMH,,INUS,Paraparaumu,PSM02831,1975
1768918.71,5468874.3065,13014922,KWWN004131,Wastewater,5.82,6.17,1.15,6.97,7.32,WWMH,,INUS,Paraparaumu,PSM02965,1975
1768702.766,5472314.5695,13014923,KWWN004603,Wastewater,5.08,5.44,1.53,6.61,6.97,WWMH,,INUS,Paraparaumu,PSM05324,1999
1769292.223,5469776.0205,13014924,KWWN004526,Wastewater,8.03,8.38,1.04,9.07,9.42,WWMH,,INUS,Paraparaumu,PSM05299,1977
1767325.65,5466917.5505,13014925,KWWN004693,Wastewater,8.16,8.5,1.58,9.74,10.08,WWMH,,INUS,Paraparaumu,PSM05545,2000
1769036.807,5472132.1535,13014926,KWWN004821,Wastewater,,,,3.54,3.9,WWWW,,PRV,Paraparaumu,PSP00111,1995
1769722.762,5472360.5195,13014927,KWWN004383,Wastewater,1.06,1.41,1.88,2.94,3.29,WWMH,,INUS,Paraparaumu,PSM05073,1981
1769368.739,5468076.1715,13014928,KWWN004302,Wastewater,29.9,30.25,2.1,32,32.35,WWMH,,INUS,Paraparaumu,PSM03247,1975
1769057.435,5468975.1255,13014929,KWWN004119,Wastewater,5.31,5.67,3.27,8.58,8.94,WWMH,,INUS,Paraparaumu,PSM02950,1975
1769368.902,5467705.1495,13014930,KWWN004314,Wastewater,41.07,41.42,1.63,42.7,43.05,WWMH,,INUS,Paraparaumu,PSM03262,1975
1767899.842,5472204.7685,13014931,KWWN004040,Wastewater,5.12,5.47,1.19,6.31,6.66,WWMH,,INUS,Paraparaumu,PSM02858,1979
1769490.043,5469792.9805,13014932,KWWN004070,Wastewater,4.18,4.53,3.65,7.83,8.18,WWMH,,INUS,Paraparaumu,PSM02893,1977
1768041.457,5470205.1695,13014933,KWWN004527,Wastewater,4.05,4.4,1.86,5.91,6.26,WWMH,,INUS,Paraparaumu,PSM05249,1998
1771434.456,5473519.3575,13014934,KWWN004825,Wastewater,,,,,,WWWW,,PRV,Waikanae,WSP00012,1980
1768623.277,5470675.5315,13014935,KWWN004794,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,PSC00042,1980
1769030.579,5467614.2945,13014936,KWWN004262,Wastewater,34.71,35.05,1.85,36.56,36.9,WWMH,,INUS,Paraparaumu,PSM03194,1979
1769373.531,5467734.5175,13014937,KWWN004311,Wastewater,41.18,41.52,2.13,43.31,43.66,WWMH,,INUS,Paraparaumu,PSM03259,1975
1767530.854,5466517.1305,13014938,KWWN004935,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,PSP00082,1980
1768971.885,5469117.6245,13014939,KWWN004109,Wastewater,4.21,4.57,3.38,7.59,7.95,WWMH,,INUS,Paraparaumu,PSM02941,1975
1769340.588,5469764.7875,13014940,KWWN004523,Wastewater,7.22,7.57,1.75,8.97,9.32,WWMH,,INUS,Paraparaumu,PSM05244,1998
1771927.781,5475722.1495,13014941,KWWN004717,Wastewater,3.4,3.75,1.34,4.73,5.09,WWMH,,INUS,Waikanae,WSM01319,2000
1769771.349,5469690.5395,13014942,KWWN004066,Wastewater,11.04,11.39,0.79,11.83,12.18,WWMH,,INUS,Paraparaumu,PSM02888,1977
1768310.667,5470016.1645,13014943,KWWN004160,Wastewater,5.9,6.25,0.85,6.75,7.1,WWMH,,INUS,Paraparaumu,PSM03013,1986
1766435.981,5465692.8055,13014944,KWWN004991,Wastewater,9.72,10.07,0.85,10.57,10.92,WWCE,,INUS,Paraparaumu,PSM00003,1981
1768100.751,5470996.2885,13014945,KWWN004719,Wastewater,3.4,3.75,1.15,4.55,4.9,WWMH,,INUS,Paraparaumu,PSM05398,2000
1769736.66,5469406.6435,13014946,KWWN004247,Wastewater,6.86,7.22,1.88,8.74,9.1,WWMH,,INUS,Paraparaumu,PSM03178,1986
1769395.01,5471271.1835,13014947,KWWN004415,Wastewater,4.5,4.85,1.25,5.75,6.1,WWMH,,PRV,Paraparaumu,PSM05175,1985
1768856.928,5472479.9605,13014948,KWWN004608,Wastewater,5.29,5.64,1.96,7.25,7.61,WWMH,,INUS,Paraparaumu,PSM05313,1999
1767854.553,5469462.7665,13014949,KWWN004534,Wastewater,3.64,3.99,1.93,5.57,5.92,WWMH,,INUS,Paraparaumu,PSM05258,1999
1769005.695,5469050.8355,13014950,KWWN004113,Wastewater,4.5,4.86,4.92,9.42,9.78,WWMH,,INUS,Paraparaumu,PSM02944,1986
1771860.934,5475660.9185,13014951,KWWN004713,Wastewater,3.03,3.39,1.19,4.22,4.58,WWMH,,INUS,Waikanae,WSM01315,2000
1770243.512,5472742.8795,13014952,KWWN004362,Wastewater,3.38,3.73,2.13,5.5,5.86,WWMH,,INUS,Paraparaumu,PSM05010,1981
1767828.144,5469052.1795,13014953,KWWN004709,Wastewater,11.82,12.18,1.39,13.21,13.57,WWMH,,INUS,Paraparaumu,PSM05396,2001
1766259.264,5466414.3145,13014954,KWWN004920,Wastewater,,,,,,WWWW,,INUS,Paraparaumu,PSP00067,1979
1768481.818,5471152.7645,13014955,KWWN004521,Wastewater,3.06,3.41,1.35,4.4,4.76,WWMH,,INUS,Paraparaumu,PSM05241,1998
1769397.494,5471392.4895,13014956,KWWN004408,Wastewater,3.53,3.88,2.64,6.17,6.52,WWMH,,INUS,Paraparaumu,PSM05154,1981
1766720.753,5469183.1595,13014957,KWWN005107,Wastewater,9.64,9.99,0.85,10.49,10.84,WWMH,,INUS,Paraparaumu,PSM00794,1980
1770644.712,5474705.2665,13014958,KWWN004948,Wastewater,,,,,,WWWW,,INUS,Waikanae,WSP00003,1979
1775291.271,5473885.2315,13014959,KWWN004673,Wastewater,,,,,,WWCON,,PRV,Waikanae,WSM01308,2001
1769351.036,5468304.6835,13014960,KWWN005136,Wastewater,22.07,22.42,0.47,22.54,22.89,WWMH,,INUS,Paraparaumu,PSM01119,1979
1768370.06,5471162.9205,13014961,KWWN004595,Wastewater,3.13,3.48,0.7,3.83,4.18,WWMH,,INUS,Paraparaumu,PSM05303,1999
1766748.096,5469953.4135,13014962,KWWN004546,Wastewater,3.5,3.86,1.43,4.93,5.29,WWMH,,INUS,Paraparaumu,PSM05270,1998
1766958.864,5466556.0665,13014963,KWWN004752,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSC00005,1981
1769626.278,5470144.9265,13014964,KWWN003990,Wastewater,7.09,7.45,1.79,8.88,9.24,WWMH,,INUS,Paraparaumu,PSM02795,1977
1767917.195,5469127.3995,13014965,KWWN004708,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM05395,2001
1766541.162,5467438.7885,13014966,KWWN005053,Wastewater,12.52,12.87,0.98,13.5,13.85,WWMH,,INUS,Paraparaumu,PSM00345,1978
1769006.514,5468438.7275,13014967,KWWN004192,Wastewater,11.83,12.18,1.97,13.8,14.15,WWMH,,INUS,Paraparaumu,PSM03075,1975
1767711.487,5469394.0505,13014968,KWWN004844,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,,
1768017.133,5469266.2785,13014969,KWWN004449,Wastewater,6.45,6.8,2.34,8.79,9.14,WWMH,,INUS,Paraparaumu,PSM05205,1997
