OBJECTID,us_node_id,ds_node_id,asset_id,system_type,pipe_type,pipe_material,pipe_class,width,length,location,status,kcdc_histo_id,year_installed,GlobalID,SHAPE_Length
13258573,KWWN005026,KWWN002190,KWWP003894,Wastewater,WWMN,AC,,150,11.51287284,Paraparaumu,INUS,PSG01724,1981,{C6DFC7EA-CA85-43D4-BBBF-0C1D3ED96445},11.5127211815387
13258574,KWWN004028,KWWN004029,KWWP002369,Wastewater,WWMN,AC,,300,76.41568743,Paraparaumu,INUS,PSG02038,1976,{C6E11EB2-FB66-4231-AF09-FDBE5EBC9EDE},76.4158479956328
13258575,KWWN004532,KWWN004533,KWWP004150,Wastewater,WWMN,PVC,,150,43.86115906,Paraparaumu,INUS,PSG02818,1999,{C70BA769-39EF-46FC-9785-F0FB853D109B},43.8610705859495
13258576,KWWN004324,KWWN004325,KWWP002739,Wastewater,WWMN,AC,,150,28.42409322,Paraparaumu,INUS,PSG02575,1976,{C72EE151-B33B-4523-9BEF-6D4BA2BEAD98},28.423980474952
13258577,KWWN004792,KWWN004447,KWWP004034,Wastewater,WWMN,PVC,,160,22.54975443,Paraparaumu,INUS,PSG02754,1996,{C78E1570-19B6-4E56-9144-CC80DC06AE3F},22.550675820687
13258578,KWWN004839,KWWN006949,KWWP006518,Wastewater,WWOT,UNK,,,0.40183703,Otaki,INUS,,,{C7CA308F-4AFE-437F-81FE-FF2A582B7954},0.401837031655589
13258579,KWWN004737,KWWN000125,KWWP004279,Wastewater,WWMN,AC,,225,21.77119853,Otaki,INUS,OSG00641,1980,{C7FF1532-9F69-437D-B154-F49DC0FA63DF},21.7709323869534
13258580,KWWN004646,KWWN004648,KWWP005591,Wastewater,WWMN,UPVC,,150,31.26802473,Paraparaumu,INUS,PSG02930,1980,{C89C0036-99BC-4F79-B77B-A4E6E0CE3F9F},31.2682300422141
13258581,KWWN004121,KWWN004113,KWWP002247,Wastewater,WWMN,AC,,300,45.73323585,Paraparaumu,INUS,PSG01872,1976,{C8E22795-F1A6-487C-9385-EC9B19565885},45.7339030587673
13258582,KWWN004791,KWWN004446,KWWP005955,Wastewater,WWMN,PVC,,160,49.46648668,Paraparaumu,INUS,PSG02755,1996,{C91DD912-8D7C-4AC7-9318-2A99A6AC684F},49.466828936411
13258583,KWWN004463,KWWN004424,KWWP005978,Wastewater,WWMN,PVC,,150,89.87705407,Paraparaumu,INUS,PSG02770,1998,{C974F6E4-E3D1-4DBE-A48E-2DDF3E15ABD5},89.8777881855857
13258584,KWWN004437,KWWN004435,KWWP004028,Wastewater,WWMN,PVC,,150,37.87769578,Paraparaumu,INUS,PSG02748,1998,{C97D2DD6-0585-4EAC-8979-EA9D13CF3DFB},37.8773020421916
13258585,KWWN004427,KWWN004426,KWWP000934,Wastewater,WWMN,UPVC,,150,24.47656505,Paraparaumu,INUS,PSG00419,1996,{C9AED58B-86D3-4681-B68C-2D82251A69BC},24.4773634610252
13258586,KWWN004466,KWWN004467,KWWP005487,Wastewater,WWMN,PVC,,150,33.51737742,Waikanae,INUS,20120530100700,1997,{CA8724A7-218A-4673-AECE-3AA299268B66},33.5170714712705
13258587,KWWN004288,KWWN004289,KWWP002763,Wastewater,WWMN,PVCSP,,225,77.97431287,Paraparaumu,INUS,PSG02599,2015,{CA99AB58-0D22-492C-BA39-9E216FD1027C},77.9746867256206
13258588,KWWN004002,KWWN004001,KWWP002384,Wastewater,WWMN,AC,,150,62.32052784,Paraparaumu,INUS,PSG02053,1978,{CAB4E0A7-5854-4458-AA1F-55ED1B58F004},62.3206322334129
13258589,KWWN004253,KWWN004252,KWWP002464,Wastewater,WWMN,PVC,,150,95.32831001,Paraparaumu,ABAN,PSG02142,1987,{CB763304-B7E0-4C8A-A611-E074524CBCD6},95.3286536721038
13258590,KWWN004483,KWWN004484,KWWP004038,Wastewater,WWMN,PVC,,150,40.01265912,Waikanae,INUS,WSG01289,1989,{CBAFE071-28A5-4964-BF69-10189158F90F},40.0125798345601
13258591,KWWN004248,KWWN002914,KWWP002469,Wastewater,WWMN,PVC,,150,22.56709622,Paraparaumu,INUS,PSG02147,1987,{CC1558E0-EA17-4080-886C-00ED9AC8D781},22.5668168774717
13258592,KWWN004759,KWWN004754,KWWP004629,Wastewater,WWRM,AC,,225,1.17247285,Paraparaumu,INUS,PSR00019,1980,{CC875207-7F8F-40E6-8C77-DEF0EE054BFD},1.17241502874517
13258593,KWWN004433,KWWN004432,KWWP003757,Wastewater,WWMN,PVC,,150,39.85765169,Paraparaumu,INUS,PSG02743,1997,{CD5F9511-0D6F-4446-9BAD-77D89DC56993},39.8573369020968
13258594,KWWN005044,KWWN002271,KWWP002016,Wastewater,WWMN,AC,,150,34.28290831,Paraparaumu,INUS,PSG01583,1980,{CD8CDD1F-5AD7-4865-B0B0-BF65CB49F3FD},34.283136218396
13258595,KWWN004367,KWWN004358,KWWP001579,Wastewater,WWMN,AC,,150,85.18949431,Paraparaumu,INUS,PSG01102,1981,{CDB71E84-7A9E-4998-9EB4-2BA7CA7D8226},85.1894645188945
13258596,KWWN004591,KWWN004590,KWWP004485,Wastewater,WWMN,UPVC,,150,55.19438184,Paraparaumu,INUS,PSG02871,1999,{CDF400AC-CCBC-4009-A800-64FE6D4AC347},55.1935923541411
13258597,KWWN004828,KWWN006826,KWWP006448,Wastewater,WWOT,UNK,,,0.40440079,Otaki,INUS,,,{CE87D503-1149-4F29-9EB4-8883B26519B3},0.404400791196037
13258598,KWWN004545,KWWN004546,KWWP006015,Wastewater,WWMN,AC,,225,47.3893318,Paraparaumu,INUS,PSG02834,1999,{CEB9978F-62C0-4BD4-83FA-C8C9522711A8},47.3896556011092
13258599,KWWN004311,KWWN002861,KWWP002515,Wastewater,WWMN,EW,,150,89.01627951,Paraparaumu,INUS,PSG02284,1976,{CF6C85D0-9D16-429E-9DA2-34EB3D0FD71F},89.0172021857731
13258600,KWWN005036,KWWN002215,KWWP001833,Wastewater,WWMN,AC,,150,38.0632244,Paraparaumu,INUS,PSG01407,1981,{D07131E5-8C1D-401E-9834-C21A8B919485},38.0634046294289
13258601,KWWN004107,KWWN003244,KWWP003945,Wastewater,WWMN,AC,,250,20.19632954,Paraparaumu,INUS,PSG01852,1975,{D0BB8AF8-5E54-428D-BD13-A05869BCA693},20.1967722414507
13258602,KWWN004327,KWWN004328,KWWP002736,Wastewater,WWMN,AC,,150,40.60209098,Paraparaumu,INUS,PSG02572,1976,{D0F3726B-5A27-441D-BBCA-C4EF6EF75037},40.6021201535371
13258603,KWWN004318,KWWN004317,KWWP002745,Wastewater,WWMN,EW,,150,56.17694399,Paraparaumu,INUS,PSG02581,1976,{D124224C-3605-4DEA-95B6-A487215A21CE},56.1773080258497
13258604,KWWN004084,KWWN004083,KWWP002215,Wastewater,WWMN,PVC,,150,78.37979484,Paraparaumu,INUS,PSG02007,1978,{D12BA141-91CE-4B4B-806B-57B119316C5B},78.3796098225947
13258605,KWWN004452,KWWN005801,KWWP005963,Wastewater,WWMN,PVC,,150,74.80208657,Paraparaumu,INUS,PSG02764,1997,{D1D80232-2FF4-4483-8B38-D719B2756A73},74.8024685824469
13258606,KWWN004473,KWWN004472,KWWP005984,Wastewater,WWMN,PVC,,150,41.60899749,Waikanae,INUS,WSG01277,1997,{D1F55C28-A7CD-470D-8DE6-3E05596D5659},41.6088154244452
13258607,KWWN004755,KWWN003839,KWWP000333,Wastewater,WWMN,AC,,150,47.50433102,Paraparaumu,INUS,PSG00078,1979,{D25B0E92-A223-4309-AAB7-E20422C3137A},47.5048355015765
13258608,KWWN004153,KWWN004154,KWWP001358,Wastewater,WWMN,AC,,150,90.75761324,Paraparaumu,INUS,PSG00904,1980,{D2706088-DCC4-474F-8596-BFEA39905602},90.7582526766979
13258609,KWWN004141,KWWN003270,KWWP003883,Wastewater,WWMN,EW,,150,35.49832476,Paraparaumu,PRV,PSG01798,1976,{D272AC1D-0FF6-4C54-AE73-1CA78ACA6102},35.497715883887
13258610,KWWN004254,KWWN004253,KWWP002463,Wastewater,WWMN,PVC,,150,33.00465732,Paraparaumu,INUS,PSG02141,1987,{D2B6F9C0-2B95-4AA6-B7B1-38CC70752545},33.0038795902025
13258611,KWWN004078,KWWN004077,KWWP002361,Wastewater,WWMN,AC,,150,69.84763822,Paraparaumu,INUS,PSG02022,1978,{D30F6E40-6BAB-4528-AACB-E84423BBFF24},69.8477999159152
13258612,KWWN004074,KWWN004075,KWWP002196,Wastewater,WWMN,AC,,150,18.8123549,Paraparaumu,INUS,PSG01988,1978,{D31B97CF-05D8-4722-8BDE-2C9C2C9088CF},18.8119792682965
13258613,KWWN004824,KWWN005264,KWWP002454,Wastewater,WWOT,PVC,,150,5.54851659,Paraparaumu,PRV,PSG02131,1995,{D32769D6-7A64-4981-A49E-4F547D5E7F07},5.54801676308284
13258614,KWWN004375,KWWN005534,KWWP004881,Wastewater,WWMN,AC,,150,23.83671323,Paraparaumu,INUS,20040217100413,1981,{D347CFC7-1E73-4021-B940-B276CD652B47},23.8373581165703
13258615,KWWN004343,KWWN004342,KWWP002287,Wastewater,WWMN,AC,,300,63.59554258,Paraparaumu,INUS,PSG01912,1976,{D3D8334B-1337-46CC-9F3B-9D72FA8921F7},63.5957192350126
13258616,KWWN004558,KWWN004559,KWWP004152,Wastewater,WWMN,AC,,150,78.78127943,Paraparaumu,PRV,PSG02845,1980,{D3ECD8A0-7E53-4332-A4B6-9DF1A0BDC46C},78.7809085310861
13258617,KWWN004878,KWWN007251,KWWP006791,Wastewater,WWOT,UNK,,,0.63398817,Paraparaumu,INUS,,,{D419EB15-789C-47D9-9E38-8BDEED34E35D},0.633988170073016
13258618,KWWN004099,KWWN004098,KWWP002208,Wastewater,WWMN,PVC,,150,14.0754022,Paraparaumu,INUS,PSG02000,1980,{D424DCB8-29FB-4BF2-B28A-8F6A0DEC8D9C},14.0751416685883
13258619,KWWN004829,KWWN006835,KWWP006453,Wastewater,WWOT,UNK,,,0.3981771,Otaki,INUS,,,{D4BBADEB-3D36-4BCB-96B5-F330A2398EE2},0.39817709647147
13258620,KWWN004943,KWWN004056,KWWP004970,Wastewater,WWRM,PVC,,150,230.46042496,Paraparaumu,INUS,PSR00101,1980,{D4E0DA7A-6E48-4600-B2DF-3217FBAA53A4},230.460850766569
13258621,KWWN004326,KWWN004327,KWWP002737,Wastewater,WWMN,AC,,150,15.15568841,Paraparaumu,INUS,PSG02573,1976,{D53C028D-00CD-46BF-A365-12E6ADB434AF},15.1557140384803
13258622,KWWN004137,KWWN004135,KWWP002453,Wastewater,WWMN,AC,,300,98.72265315,Paraparaumu,INUS,PSG02130,1976,{D5D0512C-1670-4309-AD4D-3045FE4569C6},98.7220881971622
13258623,KWWN004026,KWWN004341,KWWP002184,Wastewater,WWMN,PVC,,150,37.62590007,Paraparaumu,INUS,PSG01817,1988,{D6240A7B-2C58-4C52-AAFC-A553709888C4},37.6259884255988
13258624,KWWN004224,KWWN004223,KWWP002223,Wastewater,WWMN,HDPE,,160,54.74658754,Paraparaumu,INUS,PSG02205,2018,{D62F7A26-FD28-4D7A-A6EE-8641C390C89C},54.7465059521238
13258625,KWWN004806,KWWN003293,KWWP007106,Wastewater,WWMN,UNK,,,11.11918436,Paraparaumu,INUS,,1979,{D67E3FB5-9333-446C-ABA2-1A18A95DC0C3},11.1191672346345
13258626,KWWN004924,KWWN010024,KWWP006685,Wastewater,WWOT,UNK,,,0.34270687,Paraparaumu,INUS,,,{D6CAD7AE-2F19-4A6E-8BA7-A70A163A8D1D},0.342706872180874
13258627,KWWN004833,KWWN006929,KWWP006510,Wastewater,WWOT,UNK,,,0.64804938,Otaki,INUS,,,{D6F1D68A-57B3-4065-BE6C-CFEA5B609E8B},0.648049380883907
13258628,KWWN004126,KWWN003295,KWWP002240,Wastewater,WWMN,AC,,150,52.73094827,Paraparaumu,INUS,PSG01864,1976,{D706ABA3-6867-4CB1-B28A-63247C749483},52.7309038989396
13258629,KWWN004406,KWWN004405,KWWP001513,Wastewater,WWMN,AC,,150,11.12652858,Paraparaumu,INUS,PSG01041,1981,{D71FCAA3-94B7-4A5B-AE1D-79DD4BDDD6D5},11.1268157621964
13258630,KWWN004102,KWWN004103,KWWP002210,Wastewater,WWMN,PVC,,150,92.08552863,Paraparaumu,INUS,PSG02002,1976,{D76D4F71-E873-494E-8D8D-22D818F06A28},92.0850490037733
13258631,KWWN004784,KWWN001190,KWWP003672,Wastewater,WWMN,AC,,150,18.29675544,Waikanae,INUS,WSG00985,1979,{D77BEBCB-AC0C-44E1-84E9-6078EA8B3E55},18.2964491914116
13258632,KWWN004750,KWWN002702,KWWP002588,Wastewater,WWMN,AC,,150,15.69976425,Paraparaumu,INUS,PSG02361,1980,{D7A8F93A-F6CF-4273-8E63-EEC112FC00E0},15.6996681809114
13258633,KWWN004281,KWWN005243,KWWP002554,Wastewater,WWMN,AC,,150,29.76216443,Paraparaumu,INUS,PSG02325,1980,{D7F924FC-D455-46DF-9BE4-541258187C41},29.761872740295
13258634,KWWN004711,KWWN004710,KWWP004580,Wastewater,WWMN,PVC,,150,12.17908748,Waikanae,INUS,WSG01331,2001,{D800B366-8C16-40FE-ABFD-AA8CBECAD745},12.1784732212724
13258635,KWWN004486,KWWN004487,KWWP005994,Wastewater,WWMN,PVC,,150,51.14051374,Waikanae,INUS,WSG01285,1989,{D84DDAFC-170F-4785-B438-405654D740DD},51.1402792420989
13258636,KWWN004927,KWWN010081,KWWP006711,Wastewater,WWOT,UNK,,,0.70460485,Paraparaumu,INUS,,,{D85E5921-091A-477E-8084-0AA8F7C1BAF9},0.70460485375131
13258637,KWWN004417,KWWN003140,KWWP000919,Wastewater,WWMN,PVC,,200,36.14246979,Paraparaumu,PRV,PSG00404,1993,{D8D27090-FD10-40A0-AC69-94C8DAF68C28},36.1417176822195
13258638,KWWN004533,KWWN004534,KWWP005579,Wastewater,WWMN,PVC,,150,57.42022967,Paraparaumu,INUS,PSG02819,1999,{D969CA49-9453-4DE5-AD3A-EC0503E26EE2},57.4202756174737
13258639,KWWN004050,KWWN004049,KWWP002392,Wastewater,WWMN,EW,,225,100.35793708,Paraparaumu,INUS,PSG02061,1978,{D96B2763-BA9F-4FC4-9BE5-8D44BCFA4827},100.358968209552
13258640,KWWN004076,KWWN004074,KWWP002362,Wastewater,WWMN,AC,,150,23.86721725,Paraparaumu,INUS,PSG02023,1978,{D97E6F66-A108-4E12-89D4-1001B397621C},23.8676451286335
13258641,KWWN004353,KWWN004862,KWWP001567,Wastewater,WWMN,AC,,225,8.67434002,Paraparaumu,INUS,PSG01089,1980,{D9862654-611B-4DF7-9921-71517F7D082D},8.67447548834788
13258642,KWWN004661,KWWN004584,KWWP004542,Wastewater,WWMN,PVC,,150,30.36870276,Paraparaumu,INUS,PSG02937,2000,{DA164D19-5041-4D10-ABDD-DD9487C3B1E7},30.3686451787035
13258643,KWWN004882,KWWN007320,KWWP006820,Wastewater,WWOT,UNK,,,0.37811374,Paraparaumu,INUS,,,{DA21ED2E-643A-4514-BC7E-B55E3EECA54B},0.378113739836042
13258644,KWWN004825,KWWN007108,KWWP006623,Wastewater,WWOT,UNK,,,0.48448117,Waikanae,PRV,,,{DA77C814-CC38-4D83-83A1-09C2AD3CBB92},0.484481165969275
13258645,KWWN004237,KWWN004235,KWWP002484,Wastewater,WWMN,PVC,,150,64.36221737,Paraparaumu,INUS,PSG02162,1976,{DAA1552C-19B6-4366-AD98-FE2778C7434F},64.3622989724462
13258646,KWWN004758,KWWN006583,KWWP004703,Wastewater,WWRM,AC,,450,1034.54441279,Paraparaumu,INUS,PSR00093,1978,{DAC4AF3D-4440-4C0E-9216-271FD385B208},1034.54443413516
13258647,KWWN004612,KWWN004611,KWWP005588,Wastewater,WWMN,PVC,,150,26.22485626,Paraparaumu,INUS,PSG02887,1999,{DADAB843-F092-41C4-832A-487F30E8807A},26.2236688888117
13258648,KWWN005001,KWWN002094,KWWP001936,Wastewater,WWMN,AC,,150,28.85646265,Paraparaumu,INUS,PSG01496,1979,{DB6E5EDB-F687-4F36-B3C0-084A4D953F21},28.856442001717
13258649,KWWN004500,KWWN004499,KWWP004064,Wastewater,WWMN,PVC,,150,62.48895015,Paraparaumu,INUS,PSG02789,1997,{DB9B20E7-784A-4C89-B249-624C5897C788},62.4888977739542
13258650,KWWN004959,KWWN010170,KWWP006748,Wastewater,WWOT,UNK,,,0.50911688,Paraparaumu,INUS,,,{DBAA130D-CA05-45A1-9294-0A0B4135C802},0.509116882928466
13258651,KWWN004004,KWWN004003,KWWP002395,Wastewater,WWMN,EW,,300,13.81085574,Paraparaumu,INUS,PSG02064,1978,{DC414C9D-D3A4-43AD-85AE-368F0969E841},13.8102971002665
13258652,KWWN004217,KWWN004344,KWWP002221,Wastewater,WWMN,AC,,150,27.92695393,Paraparaumu,INUS,PSG02195,1976,{DCB75B9F-0CD7-4EDC-8DF2-C97A37916608},27.9278042989717
13258653,KWWN004721,KWWN004722,KWWP004583,Wastewater,WWMN,UPVC,,150,47.67370142,Paraparaumu,INUS,PSG02984,1980,{DD16E62F-361F-4321-A4B8-03E99B79835E},47.6740097336041
13258654,KWWN004229,KWWN004230,KWWP002494,Wastewater,WWMN,AC,,150,82.13950373,Paraparaumu,INUS,PSG02172,1976,{DD428A63-1733-4413-9CC6-8DE3CAA9646F},82.1388887492164
13258655,KWWN004440,KWWN004442,KWWP004032,Wastewater,WWMN,PVC,,150,22.58658326,Paraparaumu,INUS,PSG02752,1998,{DD8CD3F7-8B3C-4296-9D8F-E13DE0125200},22.586361304672
13258656,KWWN004648,KWWN004649,KWWP004532,Wastewater,WWMN,UPVC,,150,3.05923541,Paraparaumu,INUS,PSG02932,1980,{DE135565-B23F-4A79-8F40-3A891F4563A8},3.05893396399559
13258657,KWWN004498,KWWN003197,KWWP004065,Wastewater,WWMN,PVC,,150,54.25939071,Paraparaumu,INUS,PSG02790,1997,{DF2CDBF6-8272-4933-B074-8151B91E801B},54.2597372096668
13258658,KWWN004159,KWWN004158,KWWP001381,Wastewater,WWMN,AC,,150,82.56974675,Paraparaumu,INUS,PSG00927,1980,{DF4DD0FF-C20A-4469-A4F7-46AE96562443},82.5702443559247
13258659,KWWN004277,KWWN008621,KWWP007325,Wastewater,WWMN,HDPE,,150,20.54423548,Paraparaumu,INUS,PSG02335,2019,{DF914A55-F588-4169-83D4-08B70F4D34E2},20.5441626994481
13258660,KWWN004951,KWWN007581,KWWP006957,Wastewater,WWRM,CONC,,,2.63475307,Waikanae,INUS,,2014,{DFA15DD4-E518-4F5C-B281-AA71EBDA9110},2.63475307053693
13258661,KWWN005048,KWWN004916,KWWP001956,Wastewater,WWMN,AC,,150,38.40719214,Paraparaumu,INUS,PSG01517,1981,{E034E85A-4DDB-4DA8-80D0-B66EDCF2DC02},38.4074044951154
13258662,KWWN004206,KWWN004205,KWWP002448,Wastewater,WWMN,EW,,150,30.61753009,Paraparaumu,PRV,PSG02125,1976,{E04A8283-807A-4FB2-A2E8-EDBFEA5DD58E},30.6183100773373
13258663,KWWN004322,KWWN004323,KWWP004074,Wastewater,WWMN,EW,,150,22.40177554,Paraparaumu,INUS,PSG02256,1977,{E0587F1D-9F79-47C7-8F3D-69E90C66B974},22.4014889013352
13258664,KWWN004278,KWWN007481,KWWP002563,Wastewater,WWMN,AC,,150,13.01822037,Paraparaumu,INUS,PSG02334,1980,{E076EEA4-1DFE-4EF4-A7EB-F7010C712AF2},13.0186463963608
13258665,KWWN004762,KWWN003535,KWWP001041,Wastewater,WWMN,AC,,150,78.10863926,Paraparaumu,INUS,PSG00726,1979,{E0C01ACE-8D56-4FD3-9A0B-4583B9255229},78.1088947875788
13258666,KWWN004623,KWWN004618,KWWP006088,Wastewater,WWMN,PVC,,150,21.85297929,Paraparaumu,INUS,PSG02903,1980,{E0DA018A-A688-41D9-8DC2-3ABFD1D89770},21.852953599017
13258667,KWWN004787,KWWN001031,KWWP003448,Wastewater,WWMN,AC,,150,29.51785846,Waikanae,INUS,WSG00638,1980,{E123C54E-43DB-40B8-81E6-B4B0566C606F},29.5173773389811
13258668,KWWN004582,KWWN004496,KWWP004171,Wastewater,WWMN,UPVC,,150,24.41796348,Paraparaumu,INUS,PSG02860,1980,{E15F98A8-DE58-4EC8-9425-3D4557073B7C},24.4182836421525
13258669,KWWN004929,KWWN007347,KWWP006837,Wastewater,WWOT,UNK,,,0.51386866,Paraparaumu,INUS,,,{E166EE79-9BB0-4E16-9516-5BFF22F63254},0.513868660113429
13258670,KWWN004351,KWWN004350,KWWP002619,Wastewater,WWMN,AC,,300,80.43815751,Paraparaumu,INUS,PSG02403,1980,{E1A01A15-7398-425E-BE68-A18A2ACCB7A1},80.4376329899589
13258671,KWWN004605,KWWN004604,KWWP004500,Wastewater,WWMN,PVC,,150,31.41728223,Paraparaumu,INUS,PSG02899,1999,{E1AF2D24-118F-4567-8F4C-FA9BE74B7E8A},31.4166265855367
13258672,KWWN004395,KWWN002972,KWWP001550,Wastewater,WWMN,AC,,150,48.02302699,Paraparaumu,INUS,PSG01072,1981,{E1F078A6-0FDD-4A8E-995D-A54A4BB0D315},48.0230269872084
13258673,KWWN004423,KWWN003826,KWWP000446,Wastewater,WWMN,PVC,,150,29.8619827,Paraparaumu,INUS,PSG00001,1986,{E21265CE-DB17-42C6-B3B2-A17F4EAA0C98},29.8611085023715
13258674,KWWN004338,KWWN004337,KWWP004086,Wastewater,WWMN,AC,,150,13.39644431,Paraparaumu,INUS,PSG02455,1981,{E22E3AF7-69E0-4EE4-AD59-E8DCB420CDF6},13.3960367275965
13258675,KWWN004578,KWWN004577,KWWP004167,Wastewater,WWMN,UPVC,,150,24.49541499,Paraparaumu,INUS,PSG02856,1999,{E2C133A4-E94D-4422-A12D-5A09467CDFCC},24.4953211044934
13258676,KWWN004315,KWWN004314,KWWP002742,Wastewater,WWMN,AC,,150,42.47347232,Paraparaumu,INUS,PSG02578,1976,{E2F25290-FFAD-4939-B316-75C4867F1F1B},42.4736012720149
13258677,KWWN004072,KWWN004054,KWWP002354,Wastewater,WWMN,PVC,,150,29.75463292,Paraparaumu,INUS,PSG02015,1978,{E31CE4E8-B456-42EC-A2BB-7B48D2D05E56},29.7542261202053
13258678,KWWN004456,KWWN004457,KWWP005969,Wastewater,WWMN,PVC,,150,31.8896553,Waikanae,INUS,WSG01260,1998,{E345B934-C803-422D-8998-513932BF7882},31.8895775134592
13258679,KWWN004151,KWWN004152,KWWP001361,Wastewater,WWMN,AC,,150,24.18017049,Paraparaumu,INUS,PSG00907,1980,{E3644811-CBCA-4929-BD05-9125C8273426},24.1802566151232
13258680,KWWN004883,KWWN004598,KWWP005585,Wastewater,WWMN,PVC,,150,50.58351306,Paraparaumu,INUS,PSG02877,1999,{E3768576-CDCD-448D-B2E0-3C99E56FB11B},50.5831650457728
13258681,KWWN004325,KWWN004326,KWWP002738,Wastewater,WWMN,AC,,150,46.63110441,Paraparaumu,INUS,PSG02574,1976,{E37806CB-067B-40B3-ACF7-BE8B1F2D307A},46.6310471677038
13258682,KWWN004200,KWWN007422,KWWP002488,Wastewater,WWMN,AC,,225,9.81187315,Paraparaumu,INUS,PSG02166,1976,{E3F7503D-A529-45FA-95F8-EF747A6988E0},9.81182993978613
13258683,KWWN004157,KWWN004156,KWWP003933,Wastewater,WWMN,PVC,,150,19.83884267,Paraparaumu,INUS,PSG01840,1980,{E4830460-25FF-42CD-A3F1-2F62B446DEF6},19.8388419513365
13258684,KWWN004131,KWWN004128,KWWP002238,Wastewater,WWMN,AC,,150,42.01163766,Paraparaumu,INUS,PSG01862,1976,{E4C4C409-CA34-4EEE-8527-992FE2FB0A97},42.0118326789162
13258685,KWWN004173,KWWN012304,KWWP002267,Wastewater,WWMN,AC,,150,57.07823847,Paraparaumu,INUS,PSG01892,1976,{E4E56CCB-EA7B-4F90-8295-7D69B0231948},57.0786591021259
13258686,KWWN004636,KWWN004577,KWWP004525,Wastewater,WWMN,UPVC,,150,66.55386324,Paraparaumu,INUS,PSG02918,2000,{E52471A3-5293-4068-946A-C4AA49BEDE9B},66.5536271361412
13258687,KWWN004381,KWWN004380,KWWP001563,Wastewater,WWMN,AC,,225,100.64882039,Paraparaumu,INUS,PSG01085,1981,{E529D976-0881-40C4-9CE8-2B5BCC91533C},100.649514102222
13258688,KWWN004360,KWWN004358,KWWP001594,Wastewater,WWMN,AC,,150,25.86795648,Paraparaumu,INUS,PSG01118,1981,{E5377BEA-BA29-41C8-8D65-8192FD3BDF1C},25.8677325057919
13258689,KWWN004154,KWWN004207,KWWP001044,Wastewater,WWMN,AC,,150,56.07185477,Paraparaumu,INUS,PSG00932,1980,{E590C2E7-4B5D-4C06-BC89-876996A4F3DB},56.0711113146193
13258690,KWWN004350,KWWN002715,KWWP002618,Wastewater,WWMN,AC,,300,99.66813949,Paraparaumu,INUS,PSG02402,1980,{E592A864-73FB-4D54-8610-4FABA98E6533},99.6680841398265
13258691,KWWN004283,KWWN004284,KWWP002533,Wastewater,WWMN,PVC,,150,59.76243392,Paraparaumu,INUS,PSG02303,1980,{E5BDB9C9-E269-45D8-87C4-CC1850895196},59.7627055101152
13258692,KWWN004302,KWWN002867,KWWP002498,Wastewater,WWMN,AC,,150,35.36882863,Paraparaumu,INUS,PSG02266,1976,{E5D30BB0-30CA-424D-8926-68A939DBA8E1},35.3688301474736
13258693,KWWN004175,KWWN004174,KWWP002266,Wastewater,WWMN,AC,,150,88.89934915,Paraparaumu,INUS,PSG01891,1976,{E64D24EB-777B-460F-B787-E559E61CBAAB},88.8997570296314
13258694,KWWN004438,KWWN004437,KWWP004029,Wastewater,WWMN,PVC,,150,81.42794268,Paraparaumu,INUS,PSG02749,1998,{E67553C1-A98F-44B3-86A3-F9DB3D181234},81.4281051539511
13258695,KWWN004317,KWWN004316,KWWP002744,Wastewater,WWMN,EW,,150,48.82009808,Paraparaumu,INUS,PSG02580,1976,{E726AE67-3028-46EC-87E2-E1D11DFDA6D9},48.8196506336793
13258696,KWWN004490,KWWN004492,KWWP004056,Wastewater,WWMN,UPVC,,150,35.93950497,Paraparaumu,INUS,PSG02781,1998,{E7382564-43BF-4460-BC9A-0B89E9EFDC24},35.939512796264
13258697,KWWN004769,KWWN003584,KWWP001495,Wastewater,WWMN,PVC,,150,31.75592214,Paraparaumu,INUS,PSG01023,1988,{E7482338-8D2B-46EE-953D-2D1212344904},31.7560624913959
13258698,KWWN004825,KWWN007107,KWWP006622,Wastewater,WWOT,UNK,,,0.44542564,Waikanae,PRV,,,{E782ECC6-E944-43C5-B56F-E8FE65F9A91E},0.445425639565165
13258699,KWWN004686,KWWN005268,KWWP004560,Wastewater,WWMN,PVC,,110,12.26222397,Paraparaumu,INUS,PSG02950,2000,{E7C16DCF-AFEC-4CBD-98ED-7E276AD831E9},12.2622200681077
13258700,KWWN004773,KWWN004772,KWWP005552,Wastewater,WWOT,PVC,,110,1.97515525,Paraparaumu,PRV,PSG02134,1980,{E8191CE7-0FAA-4639-9DEF-38916CFEE471},1.97551031341074
13258701,KWWN004604,KWWN004603,KWWP004501,Wastewater,WWMN,PVC,,150,71.46489058,Paraparaumu,INUS,PSG02898,1999,{E83D6C25-68DD-4EEB-8A93-CD41A7044549},71.4651903305142
13258702,KWWN005149,KWWN003021,KWWP000340,Wastewater,WWMN,PVC,,150,10.39997645,Paraparaumu,INUS,PSG00086,1979,{E84379CD-ED7B-458F-86BE-653872B28A9C},10.3990546205569
13258703,KWWN004803,KWWN004597,KWWP004492,Wastewater,WWMN,PVC,,150,61.29314385,Paraparaumu,INUS,PSG02882,1999,{E8570ACC-EB95-43BE-8F8E-17546795C3F7},61.2928994996872
