Geo Point;Geo Shape;NUMERO;TYPE;TYPE_RES;DIAMETRE;MATERIAU;LONGUEUR;ZAMONT;ZAVAL
47.46855661, -0.52164677;"{""coordinates"": [[-0.52145708, 47.46852152], [-0.52183646, 47.4685917]], ""type"": ""LineString""}";1531302;C;CANALISATION;200;NC;29.65;36.7;36.4
47.468626900000004, -0.522031535;"{""coordinates"": [[-0.52183646, 47.4685917], [-0.52222661, 47.4686621]], ""type"": ""LineString""}";1531303;C;CANALISATION;200;NC;30.43;36.4;36.1
47.468692540000006, -0.5224138;"{""coordinates"": [[-0.52222661, 47.4686621], [-0.52260099, 47.46872298]], ""type"": ""LineString""}";1531304;C;CANALISATION;250;NC;29.03;36.1;34.95
47.469308495, -0.524871635;"{""coordinates"": [[-0.52487313, 47.46930102], [-0.52487014, 47.46931597]], ""type"": ""LineString""}";1531305;C;CANALISATION;500;NC;1.67;33.54;0
47.46931634, -0.52482993;"{""coordinates"": [[-0.52478972, 47.46931671], [-0.52487014, 47.46931597]], ""type"": ""LineString""}";1531306;C;CANALISATION;400;NC;6.07;0;33.5
47.46871682, -0.52260656;"{""coordinates"": [[-0.52260099, 47.46872298], [-0.52261213, 47.46871066]], ""type"": ""LineString""}";1531308;C;CANALISATION;400;NC;1.6;34.81;0
47.46883436, -0.5233503349999999;"{""coordinates"": [[-0.52361594, 47.46892782], [-0.52308473, 47.4687409]], ""type"": ""LineString""}";1531309;C;CANALISATION;300;NC;45.12;34.6;34.4
47.4686894, -0.522956295;"{""coordinates"": [[-0.52282786, 47.4686379], [-0.52308473, 47.4687409]], ""type"": ""LineString""}";1531310;C;CANALISATION;500;NC;22.49;34.47;34.39
47.46880045, -0.523032115;"{""coordinates"": [[-0.52308473, 47.4687409], [-0.5229795, 47.46886]], ""type"": ""LineString""}";1531311;OUVRAGE_ART;CANALISATION;0;NC;16.15;34.39;0
47.467931845, -0.523604145;"{""coordinates"": [[-0.52368734, 47.46791693], [-0.52352095, 47.46794676]], ""type"": ""LineString""}";1531312;C;CANALISATION;300;NC;12.97;36.7;35.56
47.46815313, -0.5233425700000001;"{""coordinates"": [[-0.52352095, 47.46794676], [-0.52316419, 47.4683595]], ""type"": ""LineString""}";1531313;C;CANALISATION;400;NC;53.19;35.56;35.87
47.46792972, -0.5234997;"{""coordinates"": [[-0.52347845, 47.46791268], [-0.52352095, 47.46794676]], ""type"": ""LineString""}";1531314;C;CANALISATION;0;NC;4.96;0;0
47.467946729999994, -0.523548565;"{""coordinates"": [[-0.52357618, 47.4679467], [-0.52352095, 47.46794676]], ""type"": ""LineString""}";1531315;C;CANALISATION;0;NC;4.16;0;0
47.46789303, -0.5237091899999999;"{""coordinates"": [[-0.52373104, 47.46786913], [-0.52368734, 47.46791693]], ""type"": ""LineString""}";1531316;C;CANALISATION;250;NC;6.25;0;36.77
47.46890079, -0.52367118;"{""coordinates"": [[-0.52367763, 47.46889893], [-0.52366473, 47.46890265]], ""type"": ""LineString""}";1531317;C;CANALISATION;0;NC;1.05;0;0
47.468898734999996, -0.52366467;"{""coordinates"": [[-0.52366461, 47.46889482], [-0.52366473, 47.46890265]], ""type"": ""LineString""}";1531318;C;CANALISATION;0;NC;0.87;0;0
47.468915235, -0.5236403350000001;"{""coordinates"": [[-0.52366473, 47.46890265], [-0.52361594, 47.46892782]], ""type"": ""LineString""}";1531319;C;CANALISATION;0;NC;4.62;0;0
47.46896665, -0.5236167949999999;"{""coordinates"": [[-0.52361995, 47.46897623], [-0.52361364, 47.46895707]], ""type"": ""LineString""}";1531320;C;CANALISATION;0;NC;2.18;0;0
47.46896456, -0.52361015;"{""coordinates"": [[-0.52360666, 47.46897205], [-0.52361364, 47.46895707]], ""type"": ""LineString""}";1531321;C;CANALISATION;0;NC;1.74;0;0
47.468942444999996, -0.52361479;"{""coordinates"": [[-0.52361364, 47.46895707], [-0.52361594, 47.46892782]], ""type"": ""LineString""}";1531322;C;CANALISATION;0;NC;3.26;0;0
47.47079818, -0.521263775;"{""coordinates"": [[-0.5212901, 47.47079265], [-0.52123745, 47.47080371]], ""type"": ""LineString""}";1531323;C;CANALISATION;0;NC;4.16;0;0
47.470765075, -0.5209084850000001;"{""coordinates"": [[-0.5206988, 47.47071299], [-0.52111817, 47.47081716]], ""type"": ""LineString""}";1531324;C;CANALISATION;0;NC;33.67;0;0
47.470810435000004, -0.52117781;"{""coordinates"": [[-0.52111817, 47.47081716], [-0.52123745, 47.47080371]], ""type"": ""LineString""}";1531325;C;CANALISATION;400;NC;9.11;0;42.01
47.47065845, -0.5212885;"{""coordinates"": [[-0.52123745, 47.47080371], [-0.52133955, 47.47051319]], ""type"": ""LineString""}";1531326;C;CANALISATION;400;NC;33.2;42.01;0
47.47050931, -0.521265925;"{""coordinates"": [[-0.5211923, 47.47050543], [-0.52133955, 47.47051319]], ""type"": ""LineString""}";1531327;C;CANALISATION;225;NC;11.13;0;40.25
47.47024558999999, -0.521544625;"{""coordinates"": [[-0.52133955, 47.47051319], [-0.5217497, 47.46997799]], ""type"": ""LineString""}";1531328;C;CANALISATION;200;NC;67.3;40.2;39.53
47.46996854499999, -0.521705115;"{""coordinates"": [[-0.52166053, 47.4699591], [-0.5217497, 47.46997799]], ""type"": ""LineString""}";1531329;C;CANALISATION;0;NC;7.2;0;0
47.469965759999994, -0.521771395;"{""coordinates"": [[-0.5217497, 47.46997799], [-0.52179309, 47.46995353]], ""type"": ""LineString""}";1531330;C;CANALISATION;200;NC;3.92;39.53;38.17
47.469762329999995, -0.521866985;"{""coordinates"": [[-0.52179309, 47.46995353], [-0.52194088, 47.46957113]], ""type"": ""LineString""}";1531331;C;CANALISATION;400;NC;44.03;38.17;0
47.468642445, -0.52044735;"{""coordinates"": [[-0.52041296, 47.46867753], [-0.52048174, 47.46860736]], ""type"": ""LineString""}";1531332;C;CANALISATION;200;NC;9.36;0;37.45
47.468832165, -0.520327475;"{""coordinates"": [[-0.52035625, 47.4687575], [-0.5202987, 47.46890683]], ""type"": ""LineString""}";1531333;C;CANALISATION;200;NC;17.15;0;37.61
47.469040115, -0.520330375;"{""coordinates"": [[-0.5202987, 47.46890683], [-0.52036205, 47.4691734]], ""type"": ""LineString""}";1531334;C;CANALISATION;200;NC;30.02;37.61;0
47.469254095, -0.52047211;"{""coordinates"": [[-0.52036205, 47.4691734], [-0.52058217, 47.46933479]], ""type"": ""LineString""}";1531335;C;CANALISATION;400;NC;24.44;37.32;37.17
47.469367985, -0.5207529449999999;"{""coordinates"": [[-0.52058217, 47.46933479], [-0.52092372, 47.46940118]], ""type"": ""LineString""}";1531336;C;CANALISATION;400;NC;26.78;37.17;37.02
47.4694276, -0.5210714750000001;"{""coordinates"": [[-0.52092372, 47.46940118], [-0.52121923, 47.46945402]], ""type"": ""LineString""}";1531337;C;CANALISATION;400;NC;23.05;37.02;36.85
47.46948176, -0.5213739749999999;"{""coordinates"": [[-0.52121923, 47.46945402], [-0.52152872, 47.4695095]], ""type"": ""LineString""}";1531338;C;CANALISATION;400;NC;24.13;36.85;36.66
47.469540315, -0.5217347999999999;"{""coordinates"": [[-0.52152872, 47.4695095], [-0.52194088, 47.46957113]], ""type"": ""LineString""}";1531339;C;CANALISATION;400;NC;31.81;36.66;0
47.469352115, -0.522430415;"{""coordinates"": [[-0.52234209, 47.46947785], [-0.52251874, 47.46922638]], ""type"": ""LineString""}";1531340;C;CANALISATION;200;NC;30.97;36.97;36.86
47.46910559, -0.5225394050000001;"{""coordinates"": [[-0.52251874, 47.46922638], [-0.52256007, 47.4689848]], ""type"": ""LineString""}";1531341;C;CANALISATION;250;NC;27.03;36.86;36.93
47.468853890000005, -0.52258053;"{""coordinates"": [[-0.52256007, 47.4689848], [-0.52260099, 47.46872298]], ""type"": ""LineString""}";1531342;C;CANALISATION;250;NC;29.28;36.93;34.96
47.469147055, -0.5222709350000001;"{""coordinates"": [[-0.52194088, 47.46957113], [-0.52260099, 47.46872298]], ""type"": ""LineString""}";1531343;C;CANALISATION;400;NC;106.62;0;34.81
47.469501644999994, -0.52087707;"{""coordinates"": [[-0.52083042, 47.46960211], [-0.52092372, 47.46940118]], ""type"": ""LineString""}";1531344;C;CANALISATION;0;NC;23.42;0;0
47.469214205, -0.5224338749999999;"{""coordinates"": [[-0.52234901, 47.46920203], [-0.52251874, 47.46922638]], ""type"": ""LineString""}";1531345;C;CANALISATION;0;NC;13.08;0;0
47.470524444999995, -0.5192692699999999;"{""coordinates"": [[-0.51925028, 47.47057049], [-0.51928826, 47.4704784]], ""type"": ""LineString""}";1531346;C;CANALISATION;400;NC;10.64;42.2;0
47.470100985, -0.51943182;"{""coordinates"": [[-0.51928826, 47.4704784], [-0.51957538, 47.46972357]], ""type"": ""LineString""}";1531347;C;CANALISATION;400;NC;86.66;42.05;40.47
47.4693973, -0.5197027350000001;"{""coordinates"": [[-0.51957538, 47.46972357], [-0.51983009, 47.46907103]], ""type"": ""LineString""}";1531348;C;CANALISATION;400;NC;75.05;40.47;39.37
47.469122215, -0.52009607;"{""coordinates"": [[-0.51983009, 47.46907103], [-0.52036205, 47.4691734]], ""type"": ""LineString""}";1531349;C;CANALISATION;400;NC;41.69;39.37;0
47.470481215, -0.5191619;"{""coordinates"": [[-0.51903554, 47.47048403], [-0.51928826, 47.4704784]], ""type"": ""LineString""}";1531350;C;CANALISATION;0;NC;19.07;0;0
47.47155726, -0.5216430599999999;"{""coordinates"": [[-0.5215261, 47.4715037], [-0.52176002, 47.47161082]], ""type"": ""LineString""}";1531351;C;CANALISATION;225;NC;21.28;41.89;41.57
47.47150949, -0.521463145;"{""coordinates"": [[-0.52140019, 47.47151528], [-0.5215261, 47.4715037]], ""type"": ""LineString""}";1531352;C;CANALISATION;0;NC;9.58;0;0
47.470945869999994, -0.519501385;"{""coordinates"": [[-0.51907388, 47.47075199], [-0.51992889, 47.47113975]], ""type"": ""LineString""}";1531353;C;CANALISATION;300;NC;77.55;38.32;38.25
47.471310544999994, -0.52032784;"{""coordinates"": [[-0.51992889, 47.47113975], [-0.52072679, 47.47148134]], ""type"": ""LineString""}";1531354;C;CANALISATION;300;NC;71.13;38.25;0
47.47153874999999, -0.52105422;"{""coordinates"": [[-0.52072679, 47.47148134], [-0.52138165, 47.47159616]], ""type"": ""LineString""}";1531355;C;CANALISATION;300;NC;50.99;0;0
47.47160349, -0.521570835;"{""coordinates"": [[-0.52138165, 47.47159616], [-0.52176002, 47.47161082]], ""type"": ""LineString""}";1531356;C;CANALISATION;300;NC;28.57;0;38.02
47.471030295000006, -0.519918775;"{""coordinates"": [[-0.51982258, 47.47098848], [-0.52001497, 47.47107211]], ""type"": ""LineString""}";1531357;C;CANALISATION;0;NC;17.22;0;0
47.47110593, -0.51997193;"{""coordinates"": [[-0.52001497, 47.47107211], [-0.51992889, 47.47113975]], ""type"": ""LineString""}";1531358;C;CANALISATION;0;NC;9.94;0;0
47.471137755, -0.5199012000000001;"{""coordinates"": [[-0.51987351, 47.47113576], [-0.51992889, 47.47113975]], ""type"": ""LineString""}";1531359;C;CANALISATION;0;NC;4.2;0;0
47.47109533, -0.519705305;"{""coordinates"": [[-0.51981129, 47.47114063], [-0.51959932, 47.47105003]], ""type"": ""LineString""}";1531360;C;CANALISATION;300;NC;18.89;43.37;43.27
47.471040099999996, -0.519608955;"{""coordinates"": [[-0.51961859, 47.47103017], [-0.51959932, 47.47105003]], ""type"": ""LineString""}";1531361;C;CANALISATION;0;NC;2.64;0;0
47.47122278500001, -0.519985785;"{""coordinates"": [[-0.52016028, 47.47130494], [-0.51981129, 47.47114063]], ""type"": ""LineString""}";1531362;C;CANALISATION;300;NC;32.02;0;43.37
47.47099087, -0.51946068;"{""coordinates"": [[-0.51959932, 47.47105003], [-0.51932204, 47.47093171]], ""type"": ""LineString""}";1531363;C;CANALISATION;300;NC;24.7;43.27;43.19
47.470940585, -0.5192598150000001;"{""coordinates"": [[-0.51932204, 47.47093171], [-0.51919759, 47.47094946]], ""type"": ""LineString""}";1531364;C;CANALISATION;300;NC;9.58;43.19;42.58
47.47119504, -0.5190912400000001;"{""coordinates"": [[-0.51907337, 47.47097854], [-0.51910911, 47.47141154]], ""type"": ""LineString""}";1531365;C;CANALISATION;400;NC;48.22;42.41;42.25
47.471447905000005, -0.51897488;"{""coordinates"": [[-0.5189416, 47.4714667], [-0.51900816, 47.47142911]], ""type"": ""LineString""}";1531366;C;CANALISATION;0;NC;6.53;0;0
47.471400540000005, -0.51897499;"{""coordinates"": [[-0.51894182, 47.47137197], [-0.51900816, 47.47142911]], ""type"": ""LineString""}";1531367;C;CANALISATION;0;NC;8.08;0;0
47.471420325, -0.519058635;"{""coordinates"": [[-0.51900816, 47.47142911], [-0.51910911, 47.47141154]], ""type"": ""LineString""}";1531368;C;CANALISATION;0;NC;7.85;0;0
47.471742585, -0.519136635;"{""coordinates"": [[-0.51910911, 47.47141154], [-0.51916416, 47.47207363]], ""type"": ""LineString""}";1531369;C;CANALISATION;400;NC;73.72;42.08;41.62
47.472401344999994, -0.51919173;"{""coordinates"": [[-0.51916416, 47.47207363], [-0.5192193, 47.47272906]], ""type"": ""LineString""}";1531370;C;CANALISATION;400;NC;72.99;41.62;41.19
47.47383671, -0.51943696;"{""coordinates"": [[-0.51930705, 47.47347569], [-0.51956687, 47.47419773]], ""type"": ""LineString""}";1531371;C;CANALISATION;500;NC;82.63;40.55;40.09
47.473657415000005, -0.51643827;"{""coordinates"": [[-0.51641916, 47.47364958], [-0.51645738, 47.47366525]], ""type"": ""LineString""}";1531372;C;CANALISATION;0;NC;3.38;0;0
47.473213115, -0.51688917;"{""coordinates"": [[-0.51689509, 47.47319227], [-0.51688325, 47.47323396]], ""type"": ""LineString""}";1531373;C;CANALISATION;300;NC;4.72;42.73;41.82
47.473635675, -0.517789065;"{""coordinates"": [[-0.51779578, 47.47370597], [-0.51778235, 47.47356538]], ""type"": ""LineString""}";1531374;C;CANALISATION;200;NC;15.66;0;41.76
47.473389835, -0.51923635;"{""coordinates"": [[-0.51917609, 47.47339325], [-0.51929661, 47.47338642]], ""type"": ""LineString""}";1531375;C;CANALISATION;0;NC;9.12;0;0
47.47079831499999, -0.518884805;"{""coordinates"": [[-0.51880436, 47.47076669], [-0.51896525, 47.47082994]], ""type"": ""LineString""}";1531376;C;CANALISATION;300;NC;14.02;0;0
47.470856575, -0.51897764;"{""coordinates"": [[-0.51896525, 47.47082994], [-0.51899003, 47.47088321]], ""type"": ""LineString""}";1531377;C;CANALISATION;300;NC;6.22;42.87;42.86
47.47088635, -0.518978615;"{""coordinates"": [[-0.5189672, 47.47088949], [-0.51899003, 47.47088321]], ""type"": ""LineString""}";1531378;C;CANALISATION;0;NC;1.86;0;0
47.46651061, -0.52825632;"{""coordinates"": [[-0.52824901, 47.4665355], [-0.52826363, 47.46648572]], ""type"": ""LineString""}";1531384;C;CANALISATION;0;NC;5.64;0;0
47.466458599999996, -0.52824357;"{""coordinates"": [[-0.52826363, 47.46648572], [-0.52822351, 47.46643148]], ""type"": ""LineString""}";1531385;C;CANALISATION;200;NC;6.75;39;0
47.466400835, -0.5289035049999999;"{""coordinates"": [[-0.52890279, 47.46641702], [-0.52890422, 47.46638465]], ""type"": ""LineString""}";1531386;C;CANALISATION;0;NC;3.6;0;0
47.466949735, -0.527876395;"{""coordinates"": [[-0.52780842, 47.46692489], [-0.52794437, 47.46697458]], ""type"": ""LineString""}";1531387;C;CANALISATION;300;NC;11.64;0;37.44
47.46668163, -0.53034355;"{""coordinates"": [[-0.5304041, 47.46657983], [-0.530283, 47.46678343]], ""type"": ""LineString""}";1531388;C;CANALISATION;400;NC;24.4;0;0
47.46709792, -0.52917916;"{""coordinates"": [[-0.52931796, 47.46707756], [-0.52904036, 47.46711828]], ""type"": ""LineString""}";1531389;C;CANALISATION;250;NC;21.41;39.31;0
47.4674102767761, -0.5282422418731367;"{""coordinates"": [[-0.5284279, 47.46733716], [-0.52834407, 47.46742031], [-0.52803174, 47.46742409]], ""type"": ""LineString""}";1531390;C;CANALISATION;300;NC;34.75;39.61;0
47.468199444999996, -0.525488755;"{""coordinates"": [[-0.52497264, 47.46798988], [-0.52600487, 47.46840901]], ""type"": ""LineString""}";1531391;OVOIDE;CANALISATION;0;NC;90.7;35.39;35.19
47.46830453, -0.526128325;"{""coordinates"": [[-0.52625178, 47.46820005], [-0.52600487, 47.46840901]], ""type"": ""LineString""}";1531392;C;CANALISATION;1000;BETON;29.77;35.51;35.19
47.467787235, -0.526868575;"{""coordinates"": [[-0.52706541, 47.46781089], [-0.52667174, 47.46776358]], ""type"": ""LineString""}";1531393;C;CANALISATION;300;NC;30.13;37.22;36.88
47.467716415, -0.5269262100000001;"{""coordinates"": [[-0.52718068, 47.46766925], [-0.52667174, 47.46776358]], ""type"": ""LineString""}";1531394;C;CANALISATION;200;NC;39.77;37.6;36.88
47.46777143, -0.5262453549999999;"{""coordinates"": [[-0.52613568, 47.46777546], [-0.52635503, 47.4677674]], ""type"": ""LineString""}";1531395;C;CANALISATION;160;NC;16.56;0;0
47.467696005, -0.526634915;"{""coordinates"": [[-0.52659809, 47.46762843], [-0.52667174, 47.46776358]], ""type"": ""LineString""}";1531396;C;CANALISATION;0;NC;16.02;0;0
47.46800659499999, -0.526327105;"{""coordinates"": [[-0.52628858, 47.46799039], [-0.52636563, 47.4680228]], ""type"": ""LineString""}";1531397;C;CANALISATION;0;NC;6.84;0;0
47.46805208, -0.527489415;"{""coordinates"": [[-0.52776119, 47.46774273], [-0.52721764, 47.46836143]], ""type"": ""LineString""}";1531398;OVOIDE;CANALISATION;0;NC;80.07;35.85;35.65
47.46874338, -0.527007055;"{""coordinates"": [[-0.52724584, 47.46862799], [-0.52676827, 47.46885877]], ""type"": ""LineString""}";1531399;C;CANALISATION;300;NC;44.21;36.98;36.62
47.468547575, -0.52652385;"{""coordinates"": [[-0.52619727, 47.46857673], [-0.52685043, 47.46851842]], ""type"": ""LineString""}";1531400;C;CANALISATION;300;NC;49.66;37.5;37.15
47.46851487, -0.5268989900000001;"{""coordinates"": [[-0.52685043, 47.46851842], [-0.52694755, 47.46851132]], ""type"": ""LineString""}";1531401;C;CANALISATION;300;NC;7.36;37.15;37.09
47.468569654999996, -0.527096695;"{""coordinates"": [[-0.52694755, 47.46851132], [-0.52724584, 47.46862799]], ""type"": ""LineString""}";1531402;C;CANALISATION;300;NC;25.96;37.09;36.98
47.468889905, -0.5266906650000001;"{""coordinates"": [[-0.52668087, 47.46886639], [-0.52670046, 47.46891342]], ""type"": ""LineString""}";1531403;C;CANALISATION;200;NC;5.44;0;36.69
47.47037341, -0.52407044;"{""coordinates"": [[-0.52367499, 47.47027545], [-0.52446589, 47.47047137]], ""type"": ""LineString""}";1531406;C;CANALISATION;500;NC;63.47;35.02;0
47.468396425, -0.525236195;"{""coordinates"": [[-0.52482591, 47.46823387], [-0.52564648, 47.46855898]], ""type"": ""LineString""}";1531409;C;CANALISATION;400;NC;71.64;0;36.82
47.46855345900784, -0.5256638526491237;"{""coordinates"": [[-0.52568119, 47.46854783], [-0.52567353, 47.46855041], [-0.52564648, 47.46855898]], ""type"": ""LineString""}";1531410;C;CANALISATION;0;NC;3.65;0;0
47.48424851, -0.54154809;"{""coordinates"": [[-0.54167503, 47.48424583], [-0.54142115, 47.48425119]], ""type"": ""LineString""}";1531411;C;CANALISATION;0;NC;19.14;0;0
47.478526, -0.543268945;"{""coordinates"": [[-0.54306716, 47.47866662], [-0.54347073, 47.47838538]], ""type"": ""LineString""}";1531414;OUVRAGE_ART;CANALISATION;0;NC;43.62;0;0
47.480534425, -0.539565905;"{""coordinates"": [[-0.53940681, 47.48025797], [-0.539725, 47.48081088]], ""type"": ""LineString""}";1531415;C;CANALISATION;600;NC;65.97;32.63;31.77
47.478158934999996, -0.5394276;"{""coordinates"": [[-0.53942159, 47.47815543], [-0.53943361, 47.47816244]], ""type"": ""LineString""}";1531416;C;CANALISATION;0;NC;1.2;0;0
47.475848729999996, -0.53647245;"{""coordinates"": [[-0.5364997, 47.47582719], [-0.5364452, 47.47587027]], ""type"": ""LineString""}";1531417;C;CANALISATION;0;NC;6.31;0;0
47.478881325, -0.526626095;"{""coordinates"": [[-0.52663112, 47.47887901], [-0.52662107, 47.47888364]], ""type"": ""LineString""}";1531418;C;CANALISATION;160;NC;0.92;45.12;45.13
47.478896405, -0.5266348700000001;"{""coordinates"": [[-0.52662107, 47.47888364], [-0.52664867, 47.47890917]], ""type"": ""LineString""}";1531419;C;CANALISATION;160;NC;3.51;45.13;0
47.478797975000006, -0.523218085;"{""coordinates"": [[-0.52324335, 47.47879144], [-0.52319282, 47.47880451]], ""type"": ""LineString""}";1531420;C;CANALISATION;0;NC;4.08;0;0
47.478828945, -0.52325653;"{""coordinates"": [[-0.52323842, 47.47883922], [-0.52327464, 47.47881867]], ""type"": ""LineString""}";1531421;C;CANALISATION;400;NC;3.57;41.99;0
47.478839465, -0.52332795;"{""coordinates"": [[-0.52338126, 47.47886026], [-0.52327464, 47.47881867]], ""type"": ""LineString""}";1531422;C;CANALISATION;400;NC;9.27;0;0
47.475031545, -0.5236556649999999;"{""coordinates"": [[-0.52367211, 47.47503316], [-0.52363922, 47.47502993]], ""type"": ""LineString""}";1531423;C;CANALISATION;600;NC;2.51;38.68;38.6
47.474704470000006, -0.5237500900000001;"{""coordinates"": [[-0.52377164, 47.47470408], [-0.52372854, 47.47470486]], ""type"": ""LineString""}";1531424;C;CANALISATION;0;NC;3.25;0;0
47.4746398, -0.51573131;"{""coordinates"": [[-0.51578041, 47.47464623], [-0.51568221, 47.47463337]], ""type"": ""LineString""}";1531425;C;CANALISATION;0;NC;7.53;0;0
